"","y","x_1","x_2","x_3","x_4_f","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17"
"35",15.0835595331607,25.6895130650006,29.7360045279163,12013.5081298925,"2",100.668215015532,76.2557505497993,76.3671821268581,3.46658053158792,"a",-1.35218979421683,0.00569813177990827,25.9384317845264,-19.0594934472988,-11.445949586195,53.8480705502021,-54.0956460954659,4.1376292006866
"36",31.6102393422706,19.1986735754952,23.2298936477534,12624.5630803466,"3",80.3411570387667,60.905751961404,3.02030570402362,2.82963484270528,"b",-1.13159731046511,9.62592303126418,23.17571235265,-8.91945919816516,-5.19900480984452,39.659206434942,-41.7393141221891,3.92628897912823
"37",30.665713169736,23.1524656332497,27.509144225242,22807.0239276152,"2",92.9556476554487,69.3918306349494,70.1099549565959,2.79822535154411,"a",-0.0399530401706512,4.67320591125802,20.3921408050992,-18.5351456204894,-0.51054693261961,57.77162706854,-55.0391295684119,2.48711692544093
"38",30.7746615681882,28.0847985119727,32.1626614819975,23129.6989976865,"4",112.253023739016,81.5502240974852,1.66365263320482,3.36624550420642,"b",-4.45612616079207,9.11580709964326,36.47881560693,-17.7903960830527,-16.9004682141227,55.0202718029656,-52.6239657973351,11.4929068595703
"39",12.6811534226734,19.0325008574062,21.3888099915422,8841.58236279553,"1",79.106085216093,53.8910710756457,80.255999377748,3.0370984843406,"a",-7.17687769325936,58.886408257842,17.309892903177,-10.3347268216911,-5.2273498926005,57.6782817215676,-60.9075172616509,7.43057192833373
"40",32.018846633078,11.9610407872964,16.019158061,2648.18802189267,"2",42.9538918712563,33.9337321442131,34.3246601656465,2.40345866122643,"b",-8.39398648053944,11.657156955041,15.4666500438344,1.65821144789679,-18.2011351112059,47.7413699110262,-47.4787822728601,5.39535860405348
"41",44.1346627023521,15.5741793614902,19.8917944628977,6654.50574064224,"2",58.8910203164633,45.136754179303,46.1631167459805,2.7699510399304,"c",17.1170514668189,184.558628965058,21.9302177607096,-5.78966629065192,19.4237518522526,48.8975577085748,-49.7222990577717,-14.7097807552613
"42",21.9639124850471,17.8383285052037,20.8246104518295,8914.80104779092,"1",69.572866986613,50.79086501918,68.8057239266354,2.94573954336717,"a",7.18355304101912,48.2341059821795,27.4737126344993,-7.13018818977508,8.13906825721655,54.2923332903167,-55.4631058803603,-11.1994862415979
"43",46.360800258736,17.8918807030298,20.3580779264762,5229.3607434974,"1",73.5153502445862,57.6353394245414,73.1567172988855,2.8362777260336,"c",25.3884358231226,650.494764489421,31.4372085417719,-6.65806330918076,25.1062278920386,45.5487906689394,-42.3938689296758,-21.1159656373316
"44",13.0754397218197,19.1475296840239,21.5319877215141,260.855428562171,"4",81.0074146403924,55.6162773980954,3.49249763344295,3.06402665641616,"a",-2.54830357857358,0.502271920818784,24.2178824894145,-6.76408345380219,-2.02313582676446,57.4037477082368,-54.803772387639,1.72860348602529
"45",21.5497157314214,21.2290546861317,24.9306384936443,5837.9940406171,"1",81.8906728265992,61.4437109817006,82.0198043960159,3.15531170959101,"a",-16.7894304192393,274.500312962656,20.1242441465883,-12.9331769131909,-18.1373004147653,44.3740918036536,-43.68657390481,18.4647594496953
"46",7.83096040215205,16.2712610757482,18.5805703170985,7307.06174721351,"1",63.8143319687847,49.4469132532171,64.2683283155891,2.72044907372891,"a",-22.1067410922076,516.347211355763,1.8136950314573,-5.83523277156252,-20.185545944753,44.1356612314338,-44.9650028589977,22.1944698310878
"47",42.5454284841912,18.630279333698,20.606140982764,10543.1333954523,"1",72.3731768068318,53.1707844163729,72.1599230629851,2.97249059834422,"c",-4.88121167103207,29.1274035520206,25.7123622769829,-8.10610112499911,-3.79850977415276,45.5922430972847,-48.1402784339292,3.3394572238547
"48",20.3490875828859,29.1228947032731,32.1602604006055,22663.9256673242,"3",116.011975948683,90.9389683255569,2.24477471953385,3.08786881609108,"b",-10.8990785629498,93.1763485873493,28.4298583938387,-17.2075910023765,-11.623084361436,54.4900101175467,-56.9241332546948,8.9522859786822
"49",31.6690229891692,20.071168699258,23.1936836722501,9158.6069372038,"1",80.6712923757758,53.3576298998888,80.8571598511959,3.08701175677248,"b",-12.9595294851814,160.532909287516,15.7986122411537,-8.56399783269043,-13.7557494217513,44.8071021604759,-45.3792329121711,16.520915306094
"50",1.0446241766339,20.9402137172625,23.1886626083271,12570.4332489774,"1",83.0912129819264,66.6103236810081,83.2415288177469,3.26339095463471,"a",-24.8181241941526,697.166937269465,10.1855125815883,-14.0698187227666,-17.9021268537406,43.1134275014858,-44.3009138360372,28.1384234322695
"51",42.3094581489476,19.7293315486314,22.6273213510435,7157.7872705767,"2",80.2612833081286,59.1573434655629,59.7409862542337,3.13610789656275,"b",3.55703493966495,13.8537700296209,32.1487546169698,-10.3862843790523,-2.20706695818645,50.5743384745785,-50.010371801982,3.37736255773288
"52",34.4349309021786,22.3080583512792,24.8622647876759,4691.03497733006,"1",91.5206686903722,66.2265390279135,90.6908075089765,3.00673258647477,"a",8.81147646879761,88.1056808945802,23.3564876437314,-12.3025953225716,11.0670389149108,49.9440743253652,-50.3024326677521,-8.11472818289661
"53",35.9182241893584,17.0161485230414,20.3974804571296,5457.11518879374,"1",70.4950164474968,54.1125399207034,68.9395226518159,2.85908283312629,"c",2.82181213376421,0.624523355993858,18.5147569478044,-6.82074265258147,6.14845373443278,38.4893590078614,-36.5674166171111,1.06408403727932
"54",29.7054330052467,26.3162911798404,29.5442593278103,22411.6166067522,"2",106.625143246459,84.4829927248076,84.3642026964758,3.33875786879076,"a",-10.6548507463423,97.1490440654674,24.5031002637655,-15.4377429225896,-14.6012904509452,56.1116301643563,-57.8224404522358,10.1261190145416
"55",27.254301341612,14.2733548133376,18.0030873785944,6963.80086987805,"4",56.3356823396349,43.5720940511716,4.63383897095468,2.79178372839679,"c",-14.5211149630256,354.476233172513,6.21726324013919,-2.83414038264531,-14.2385958005837,45.1811825384259,-45.9876517049122,15.5305916291618
"56",16.397765735814,25.4231177796745,30.4836256070174,19504.7586638864,"3",100.329534423574,80.3845927984063,3.72701291619293,3.37233495733293,"b",-14.0852676038142,271.644121239728,17.5266957056189,-18.6817167024127,-13.3816778720186,47.9292242977725,-49.1400190080876,8.64084478587909
"57",32.5905182858532,12.3550234315578,13.9401250073339,4537.63435349179,"1",49.4080269020653,36.6015630251951,49.9537376998456,2.40446519820351,"c",2.90142165193406,16.2386679003513,11.5811064626234,-1.21561006778174,0.0394936725813966,50.0145517297088,-51.430216293287,-5.38181908073584
"58",8.17615568676603,12.1312905857756,14.4477952097708,1362.28663368768,"2",46.5674191947494,34.5635852428433,35.2183495335957,2.29777889203811,"a",-7.5168305586045,51.6555398836912,12.407531153621,-3.3586710724813,-8.92874622822811,47.9716063564539,-46.9355950014318,6.36849590311046
"59",30.2756406843565,19.4295368477754,22.9934701903719,18224.570018813,"1",80.5481104774881,54.9250874430537,81.3223854697643,2.99308746305186,"b",4.52623746623371,21.8512708172953,19.4504803236595,-11.3893809211342,10.6941768403835,45.4348266352359,-44.1144218400128,-8.91331231214811
"60",50.1323573255512,20.5560458992567,23.3542524689239,23868.1187705241,"2",79.5518843710313,62.2781002497011,61.4309742500002,2.95630696935993,"c",1.48817497353484,3.72948458637721,18.3153647096522,-10.323314606768,-2.46289211762953,53.8635856388753,-53.1118120209711,-3.28716465025916
"61",48.1876531655206,21.0706881020566,22.411885860051,8347.1384377702,"1",83.9808837927946,68.3452330111957,82.8174333422275,3.29665892892283,"c",3.7202199046453,4.6948795972827,24.7575071962587,-12.3828388749223,10.3628054309739,51.3670718369047,-52.3672846258669,-5.40674805782614
"62",36.9341194643741,22.7688791252084,25.5498088094963,28087.2630873858,"2",91.2708100586519,66.3060993271065,65.3615927065727,3.18872125984338,"c",-3.04686154183321,36.8755331164396,32.002129162823,-10.8150797500449,0.0232449677822029,57.49699318009,-58.6065690095903,3.8811756946094
"63",36.2600579615357,14.7024024069245,18.6401435988222,10214.770266036,"3",57.123896675041,45.6793639354298,3.89900191343569,2.87920725530874,"b",2.82183495066246,10.417092595546,17.6152210164077,-2.8567446496599,-3.963601637769,41.737552553491,-37.5943879569408,-5.4198871907935
"64",16.4025208573043,11.9497533687428,15.5375906718585,4318.04994658108,"1",50.8301903387451,38.0093236404533,49.1151825740458,2.60606301488021,"a",-14.1939093186126,116.530489094871,-2.2177898898666,0.51273039788914,-11.3728709132397,46.67469912101,-51.8620486822972,13.7434399877592
"65",20.1282235510074,18.309244686827,21.2193283063965,5491.32573539775,"3",72.4971547838479,59.2971145839557,2.94677541348763,2.88561725215011,"b",8.97466389446697,118.341562687307,33.9720294620829,-10.7628357880184,4.64567845098283,43.3550566698428,-42.8835522931366,-7.79241559495044
"66",21.4379359006846,21.0246887671312,20.9849483096733,13233.7691990392,"4",84.9868725585244,65.2665998777118,4.09911388555536,3.32807552245404,"a",-0.578114790792199,0.221016941545476,24.9866456013206,-12.3410770196076,-2.5292576060466,48.4466876346797,-50.6893976619712,5.58946843206772
"67",32.9576993500588,18.8782748036441,21.320035091107,13791.7223645036,"1",73.9613630218549,54.0725345330428,72.1401927721034,2.8898719384631,"a",-2.07273581438255,0.00104237537874978,16.5087767325653,-10.5785007729778,-0.998891022514787,56.1429207414538,-55.7076375040969,2.75216608294345
"68",26.6814803644281,15.4519514799058,17.1227596068883,671.720546779585,"4",64.3117330785744,47.2626890352424,1.5477737982471,2.68849700768871,"a",-10.0249113210417,44.0271288188094,14.6231442746394,-3.99124028319522,-11.4101765812663,47.0302306827067,-46.4769377977242,10.7955440479759
"69",41.9841938403353,15.9594505787598,19.8957117044325,4672.18821268642,"2",64.4342624684597,45.703175473906,47.2340987295618,2.85736365360808,"b",17.957278247716,272.688190882369,27.8876800136814,-7.1534119989608,25.5704378677053,54.3519207133932,-58.4065621264681,-18.2606257497784
"70",28.9291256224303,22.765417570711,25.7050664594588,10407.3035959988,"1",94.8993135665519,72.8158881638622,95.8725545898388,2.87625444226245,"b",6.97386518136938,38.2656147253897,25.190552806083,-13.7534087971697,-1.42515203119163,56.4100099162186,-58.1236931927309,-5.9489759782585
"71",29.4946991588526,18.0541103369841,23.1575672051632,11181.6667633906,"2",74.0284634098286,60.0225312214234,60.5564429036953,2.86929780728823,"b",11.5847988376595,63.826981931332,26.6103355797611,-8.3062395879144,13.8931869053247,52.5873485787818,-54.3143936706552,-16.0454854686529
"72",24.8277786674047,17.763771807028,20.0632659164864,5302.36219560361,"4",73.1647124164149,54.4965768594994,2.3867042172017,2.69993698027183,"a",13.3761412345653,200.004896087267,20.2740613089496,-3.72932649658036,12.8197801047449,49.0192422035614,-48.7304976675339,-16.6538160094311
"73",21.5018945720461,19.894305774155,21.9294034756122,7205.80313377731,"4",80.7104197865403,57.4128494994926,1.79550694336434,3.02230962806106,"b",4.07800918001054,28.1319792638621,10.9028958649373,-11.3721274487847,-1.74178370247049,45.9031859124665,-43.6239019992604,-4.60872212162266
"74",37.4240769714987,17.0029127243764,20.2393450900097,9746.19359561338,"1",69.1483287087935,48.170700418878,67.5560500130821,2.87489622186964,"a",0.382257316310571,6.42992707887121,11.6624938701682,-2.90560621731465,0.0956103710672237,46.3638924770245,-44.3687496049296,-2.83570517459141
"75",24.6861257154378,18.4456690522296,22.5035648043025,8217.72663879287,"2",73.7718679365905,53.410059183967,53.8288006120937,2.98714932383876,"b",5.22343223707072,32.1731611111173,25.8684429782787,-6.51554943889142,3.60983916052752,45.2568265654287,-48.1782020952051,-6.4097060047155
"76",30.1702927364154,16.5918376555723,18.8560140692395,8703.57058331502,"1",66.4401897282617,52.2947894783414,64.698341714785,2.7706814832153,"a",4.48417775219691,27.1710679879664,16.8787525951735,-6.24086374593186,5.59686572173807,49.4328686621079,-48.9411230821708,-5.51556498004423
"77",23.8992587423206,18.989721382436,22.852089565609,6515.06457171145,"2",81.4209902465556,57.5859488423915,58.2640919572066,2.98806458496411,"a",-6.13657291390106,52.6532821841614,14.5099877226738,-7.17444479576271,-4.73737344139838,61.406056176452,-62.5112468367925,11.1139601257656
"78",30.5103155685258,25.5840016462029,28.1021231629546,23550.496240633,"1",101.709487813224,75.0142355169511,102.74999787373,3.45562703224038,"c",-15.2330807922341,188.263293690613,14.8415292158033,-14.6118133471273,-14.036940076417,53.2226747986329,-52.3427399087561,13.4618546898995
"79",60.8362338814096,24.1299960633538,28.3090171667267,16757.2273576653,"1",98.5906093168303,73.4459570136053,97.0993547767357,3.0636943457646,"c",-8.50120708831251,109.656430131874,18.7670784532017,-11.8239924467828,-6.99415296842967,54.3386250011116,-52.9477207722706,9.75240784169029
"80",45.8516011639818,26.2545948990646,29.0441023140399,10242.4781650198,"3",111.829163579158,80.7432482841205,2.94127616591956,3.32568353940357,"b",14.1164655715005,199.852398344346,27.1246387243156,-13.7258520852472,7.38537812666617,54.6177432003912,-56.0372674207144,-13.6063248537334
"81",54.1511893068434,33.0404904749034,35.9997186685827,46217.2111544953,"3",132.348801610926,101.456909080591,3.57685148436477,3.404414827551,"c",7.15952185026541,44.8409791948351,34.3273775833828,-21.9702299554753,13.3631907880373,50.8636690222556,-48.081345490813,-4.6761077791324
"82",18.7630323828641,19.7448001940225,21.2074914135192,12604.575603907,"2",77.9673083881444,62.6474622133864,62.4489566878702,2.82666788563481,"a",-0.522435941597637,5.83207253459708,19.6895113204623,-10.3656185207683,7.47391650640492,55.3800875954307,-56.8962592859926,4.35481246257497
"83",23.6477107473773,31.1359709716886,32.8524709355593,44677.5161925199,"1",125.898454799508,95.9876637242889,125.174228985911,3.26770959058941,"a",3.53040448172754,38.0099508720578,36.9909279431558,-18.4471556561719,4.72294617509865,39.5287017314519,-39.5487613812303,-5.56586604369569
"84",20.4386728413936,19.9306393809225,22.9942886761607,10830.2214300012,"3",80.6698667645307,57.5061248205966,0.687160877394635,2.91792974314894,"c",-5.9623401578892,4.91530510573574,22.134575329377,-10.3511521306364,-8.16077875049328,44.0015697047217,-43.4240059268413,3.79298777339918
"85",39.7289721401198,12.2630015161951,14.373992087379,4732.25290311928,"2",49.3472141471786,35.2067101846535,35.8735398820763,2.67961288620762,"c",13.7626569963764,169.283986323997,24.9434464721193,-2.47264511516445,16.9491727794992,47.9823949202866,-48.2644880487175,-12.1642045401092
"86",21.4557450452883,13.1005544542151,16.0830977531094,788.135313922298,"3",53.3124006120405,36.9217651355389,3.13162590584726,2.31149513239553,"b",-14.257229448729,136.463998505673,5.83509830396314,1.1762224846473,-10.3203841477548,50.4715617997319,-51.0788026842158,11.2796679443409
"87",13.3612610294939,27.3993537041912,32.3023488686301,33120.9198304799,"4",112.243251435523,76.6701345555094,3.22879296868354,3.21289734605788,"b",-17.9573126160962,285.294099542646,6.01205135411905,-20.8947715155027,-14.868921094123,51.5125484020949,-51.2823029378484,19.7617222342091
"88",27.5060186946289,18.7253902783056,19.5186276548993,9841.4288018602,"2",76.3001046863305,53.1242358050051,53.0141681857992,2.85089608072576,"b",6.64419197185155,52.7685481909879,28.0065097233309,-11.7087890786546,5.78258119551733,44.4827388532374,-48.5974771625897,-12.183631124991
"89",40.4871376316347,18.3685980992704,21.6703536624441,7418.12335386214,"1",69.2655241064456,50.8454149533672,68.1684894393071,3.12836568829605,"b",16.9851868923784,445.646685737924,26.6962876759759,-11.4473207077081,11.0147265225713,48.3071699805175,-48.8565492502798,-17.4767898295804
"90",36.5486279614322,16.3668066715386,19.5554860552337,3910.79335486033,"2",64.057165348565,54.1916001301044,54.5574915073354,2.98462971382266,"c",-4.99140844399405,68.4464463028763,17.3659983951044,-5.54211614622919,-7.82966327334112,61.8089103551965,-63.539406153396,4.45468930664767
"91",48.6486424153245,10.2382567502401,11.6753669509455,3102.89359499417,"1",40.0348753394401,28.7636388844992,40.7946743023042,2.13564605644648,"b",-7.08428388666479,88.4024196361089,13.1061274761856,-2.28844925225272,-12.8634222580409,46.9131687052743,-45.7077222481866,11.3224437621017
"92",20.789699228124,22.1147002088444,26.4533434489589,10994.4264843781,"1",84.1928810203675,67.9126573545215,83.5211262848881,2.92035202963785,"a",7.40247062100461,42.3620761219252,23.0115911104354,-15.0583571471331,4.70185479066491,61.8812038035547,-62.0190417927908,-9.2451781729585
"93",20.69948208768,25.9084239287659,28.2233326470833,13869.9035236967,"2",105.024696950419,80.3568261135945,81.3529816456459,3.2532681109386,"b",2.79338722054686,0.432034540244205,29.8493385392318,-17.0573653870101,1.75041286844669,49.039145576746,-50.2973097222861,3.9414587215627
"94",21.2825609132098,24.5897968863808,27.3936747660205,28063.8880957723,"3",94.2852851274649,75.0429547977617,4.70272790977822,3.27499623723942,"c",5.46283609416379,1.61177833483057,32.1497209111589,-12.7399550117869,16.4019727669728,53.5826803623158,-50.0688886938964,-9.58846885704828
"95",41.1965769639855,20.4773377344261,21.9901052201318,21117.0804604717,"1",80.1285581706121,62.4389127464979,80.3479768416289,3.13792680522232,"b",4.69970822417242,13.4830130381399,17.9002749821548,-12.1215450697963,0.116714674604413,51.2546620937799,-52.6881908934554,-2.80598396612169
"96",27.6882484227347,11.5778410662812,12.6837186586651,1148.38640995457,"2",49.1954104706966,31.923315931055,31.0240874715441,2.44592062842246,"a",14.5828607796709,281.254643082622,18.644950417557,-3.20453130248083,12.2425283453297,39.0620788624713,-39.1971007226885,-15.2175229571512
"97",26.0637811884617,24.9516467530306,29.3429755235614,20530.5328031813,"1",102.847449276681,71.3791112804537,102.01170573491,3.30580486197582,"a",-13.7679976146042,155.76672870077,21.3382663337921,-14.7126999368636,-15.0011829088772,53.844333365981,-55.5645308587199,14.8573216918303
"98",33.5951484773784,16.4608410903569,21.0692021030943,4231.24227210349,"2",61.5191358772672,49.0567878081676,51.0347491043184,2.78817674731186,"c",2.03026851059296,0.734205211488144,19.4659005841776,-5.94518887197691,0.888931177308186,51.9248297650258,-54.0253419470773,-2.46456839189866
"99",1.97042427914987,17.0298541534295,21.0920576865096,8647.78741572534,"4",66.3218264602605,44.6206143861464,4.51304221071653,2.67123666369604,"a",-19.9326997402917,490.492725260444,6.33739861439262,-5.71257728314166,-19.0384339888317,60.198746401399,-60.2058071433729,22.2262225278653
